Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
6459,CHINESE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,5113,ONTARIO,COMMON LAW,CHRISTIAN REFOR
6460,LATIN AMERICAN,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1764,ONTARIO,COMMON LAW,CHRI NON SPEC
6461,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,CATHOLIC - ROMA
6462,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,DETERMINATE,3317,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
6463,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
6464,METIS,Indigenous,MALE,26,Supervised,FP,DETERMINATE,1583,ONTARIO,COMMON LAW,NATIVE SPIRITUA
6465,ASIAN-SOUTH,Non Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,1080,ONTARIO,SINGLE,NONE
6466,WHITE,Non Indigenous,MALE,75,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,NOT STATED
6467,WHITE,Non Indigenous,MALE,27,Supervised,DP,DETERMINATE,1461,ONTARIO,SINGLE,CATHOLIC - ROMA
6468,WHITE,Non Indigenous,MALE,41,Supervised,DP,DETERMINATE,913,ONTARIO,UNKNOWN,
6469,WHITE,Non Indigenous,MALE,25,Supervised,SR,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
6470,WHITE,Non Indigenous,MALE,72,Supervised,FP,INDETERMINATE,0,ONTARIO,WIDOW(ER),PROT NON-SPEC
6471,ARAB,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1395,ALBERTA,SINGLE,MUSLIM
6472,NORTH AMERICAN,Indigenous,MALE,41,Incarcerated,,DETERMINATE,1826,ONTARIO,MARRIED,NATIVE SPIRITUA
6473,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1987,BRITISH COLUMBIA,COMMON LAW,NONE
6474,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,912,ALBERTA,COMMON LAW,NONE
6475,NORTH AMERICAN,Indigenous,MALE,63,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,SALVATION ARMY
6476,METIS,Indigenous,MALE,64,Incarcerated,,DETERMINATE,1353,ALBERTA,SINGLE,CHRI NON SPEC
6477,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CATHOLIC - ROMA
6478,MULTIRAC/ETHNIC,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NOT STATED
6479,WHITE,Non Indigenous,MALE,43,Supervised,SR,DETERMINATE,731,ONTARIO,SEPARATED,CATH NON-SPEC
6480,WHITE,Non Indigenous,FEMALE,35,Incarcerated,,DETERMINATE,731,ALBERTA,COMMON LAW,CATHOLIC - ROMA
6481,BLACK,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,2253,ONTARIO,UNKNOWN,
6482,WHITE,Non Indigenous,MALE,34,Supervised,SR,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
6483,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,2556,ALBERTA,SINGLE,NONE
6484,NORTH AMERICAN,Indigenous,MALE,22,Incarcerated,,DETERMINATE,1186,QUEBEC,COMMON LAW,CATH NON-SPEC
6485,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,944,BRITISH COLUMBIA,COMMON LAW,NONE
6486,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NONE
6487,NORTH AMERICAN,Indigenous,MALE,77,Incarcerated,,DETERMINATE,915,SASKATCHEWAN,UNKNOWN,
6488,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1766,QUEBEC,COMMON LAW,CATH NON-SPEC
6489,NORTH AMERICAN,Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NAT SPIRIT PROT
6490,BLACK,Non Indigenous,MALE,73,Supervised,FP,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
6491,WHITE,Non Indigenous,FEMALE,71,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
6492,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1317,QUEBEC,SINGLE,CATH NON-SPEC
6493,BLACK,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,2738,ONTARIO,MARRIED,HINDU
6494,SOUTH ASIAN,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
6495,NORTH AMERICAN,Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,NONE
6496,NORTH AMERICAN,Indigenous,MALE,37,Incarcerated,,DETERMINATE,1035,QUEBEC,SINGLE,CATH NON-SPEC
6497,LATIN AMERICAN,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,CATHOLIC - ROMA
6498,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,MARRIED,CATHOLIC - ROMA
6499,METIS,Indigenous,MALE,40,Supervised,FP,DETERMINATE,1096,MANITOBA,MARRIED,ANGLICAN(EPIS.
6500,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,CATHOLIC - ROMA
6501,NORTH AMERICAN,Indigenous,MALE,35,Supervised,SR,DETERMINATE,3380,ONTARIO,SINGLE,NATIVE SPIRITUA
6502,NORTH AMERICAN,Indigenous,MALE,46,Supervised,SR,DETERMINATE,759,SASKATCHEWAN,COMMON LAW,ANGLICAN(EPIS.
6503,WHITE,Non Indigenous,MALE,31,Supervised,SR,DETERMINATE,1461,ONTARIO,SINGLE,GREEK ORTHODOX
6504,WHITE,Non Indigenous,MALE,63,Supervised,DP,DETERMINATE,2556,QUEBEC,SINGLE,NONE
6505,WHITE,Non Indigenous,MALE,21,Supervised,DP,DETERMINATE,731,ALBERTA,SINGLE,NOT STATED
6506,S. E. ASIAN,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,912,ALBERTA,COMMON LAW,CATHOLIC - ROMA
6507,NORTH AMERICAN,Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,MANITOBA,MARRIED,PROT NON-SPEC
6508,WHITE,Non Indigenous,MALE,70,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
6509,WHITE,Non Indigenous,MALE,54,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,ATHEIST
6510,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1328,QUEBEC,SINGLE,CATH NON-SPEC
6511,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
6512,METIS,Indigenous,FEMALE,36,Incarcerated,,DETERMINATE,913,SASKATCHEWAN,SINGLE,CATH NON-SPEC
6513,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1371,ONTARIO,COMMON LAW,CATH NON-SPEC
6514,BLACK,Non Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,MUSLIM
6515,WHITE,Non Indigenous,MALE,26,Supervised,FP,DETERMINATE,1096,ALBERTA,SINGLE,NONE
6516,NORTH AMERICAN,Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
6517,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,3652,BRITISH COLUMBIA,SINGLE,NONE
6518,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1112,SASKATCHEWAN,COMMON LAW,
6519,WHITE,Non Indigenous,MALE,37,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,JUDAISM
6520,NORTH AMERICAN,Indigenous,MALE,19,Incarcerated,,DETERMINATE,1594,SASKATCHEWAN,COMMON LAW,
6521,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1979,MANITOBA,SINGLE,CATHOLIC - ROMA
6522,WHITE,Non Indigenous,MALE,64,Supervised,FP,DETERMINATE,731,NFLD AND LAB,MARRIED,
6523,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,2535,QUEBEC,SINGLE,CATH NON-SPEC
6524,METIS,Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATHOLIC - GREE
6525,WHITE,Non Indigenous,MALE,89,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
6526,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,PROT NON-SPEC
6527,WHITE,Non Indigenous,MALE,45,Supervised,SR,DETERMINATE,1633,QUEBEC,SINGLE,CATH NON-SPEC
6528,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,2862,SASKATCHEWAN,COMMON LAW,NONE
6529,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,915,ONTARIO,UNKNOWN,
6530,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
6531,BLACK,Non Indigenous,MALE,74,Incarcerated,,DETERMINATE,1461,ONTARIO,MARRIED,
6532,METIS,Indigenous,MALE,37,Incarcerated,,DETERMINATE,2369,QUEBEC,COMMON LAW,NATIVE SPIRITUA
6533,WHITE,Non Indigenous,FEMALE,60,Supervised,FP,DETERMINATE,5479,QUEBEC,MARRIED,CATH NON-SPEC
6534,NORTH AMERICAN,Indigenous,MALE,37,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
6535,WHITE,Non Indigenous,MALE,39,Supervised,DP,DETERMINATE,1035,NFLD AND LAB,COMMON LAW,ANGLICAN(EPIS.
6536,ARAB,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
6537,BLACK,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
6538,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
6539,BLACK,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,SUFIISM
6540,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1518,QUEBEC,DIVORCED,CATH NON-SPEC
6541,WHITE,Non Indigenous,MALE,64,Supervised,SR,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
6542,NORTH AMERICAN,Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,NATIVE SPIRITUA
6543,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,MARRIED,PROT NON-SPEC
6544,BLACK,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,897,QUEBEC,COMMON LAW,SEVENTH DAY ADV
6545,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
6546,WHITE,Non Indigenous,MALE,45,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
6547,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1278,ALBERTA,MARRIED,NONE
6548,WHITE,Non Indigenous,MALE,55,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
6549,BLACK,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,838,BRITISH COLUMBIA,SEPARATED,MUSLIM
6550,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
6551,ASIATIC,Non Indigenous,MALE,65,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,BUDDHIST
6552,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1338,ALBERTA,SINGLE,
6553,BLACK,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,4322,QUEBEC,SINGLE,MUSLIM
6554,EURO.-WESTERN,Non Indigenous,MALE,72,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,
6555,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,4383,QUEBEC,SINGLE,OTHER
6556,SOUTH ASIAN,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1781,MANITOBA,MARRIED,BUDDHIST
6557,NORTH AMERICAN,Indigenous,FEMALE,35,Incarcerated,,DETERMINATE,3850,NOVA SCOTIA,UNKNOWN,MUSLIM
6558,WHITE,Non Indigenous,MALE,73,Supervised,LTSO,DETERMINATE,1096,QUEBEC,MARRIED,CATH NON-SPEC
6559,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
6560,NORTH AMERICAN,Indigenous,MALE,35,Supervised,FP,DETERMINATE,7305,BRITISH COLUMBIA,SINGLE,CHRISTIAN & MIS
6561,INUIT,Indigenous,MALE,33,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,ANGLICAN(EPIS.
6562,FILIPINO,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,3632,BRITISH COLUMBIA,COMMON LAW,NONE
6563,WHITE,Non Indigenous,MALE,33,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NOT STATED
6564,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,912,QUEBEC,COMMON LAW,ATHEIST
6565,NORTH AMERICAN,Indigenous,MALE,43,Incarcerated,,DETERMINATE,2373,ALBERTA,SINGLE,NATIVE SPIRITUA
6566,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
6567,WHITE,Non Indigenous,MALE,52,Supervised,SR,DETERMINATE,732,ONTARIO,SINGLE,PROT NON-SPEC
6568,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1096,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
6569,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,ANGLICAN(EPIS.
6570,WHITE,Non Indigenous,MALE,62,Supervised,SR,DETERMINATE,1595,QUEBEC,SINGLE,CATH NON-SPEC
6571,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,2192,ONTARIO,SEPARATED,NATIVE SPIRITUA
6572,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,2437,BRITISH COLUMBIA,SINGLE,NONE
6573,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,2556,ONTARIO,MARRIED,CATHOLIC - ROMA
6574,WHITE,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,CATHOLIC - ROMA
6575,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,3198,ONTARIO,SEPARATED,PROT NON-SPEC
6576,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,731,MANITOBA,SINGLE,NATIVE SPIRITUA
6577,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1096,ONTARIO,COMMON LAW,NONE
6578,SOUTH ASIAN,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,1642,BRITISH COLUMBIA,SINGLE,SIKH
6579,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,5021,BRITISH COLUMBIA,SINGLE,
6580,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,NATIVE SPIRITUA
6581,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,1277,ALBERTA,COMMON LAW,NONE
6582,METIS,Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,NONE
6583,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,SINGLE,
6584,METIS,Indigenous,FEMALE,29,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,
6585,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,882,ALBERTA,SINGLE,CHRI NON SPEC
6586,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1461,QUEBEC,MARRIED,CATHOLIC - GREE
6587,WHITE,Non Indigenous,FEMALE,48,Supervised,FP,DETERMINATE,1826,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
6588,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
6589,BLACK,Non Indigenous,MALE,43,Supervised,FP,DETERMINATE,3288,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
6590,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,1520,ONTARIO,UNKNOWN,NATIVE SPIRITUA
6591,WHITE,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,1433,MANITOBA,COMMON LAW,NONE
6592,WHITE,Non Indigenous,MALE,54,Supervised,LTSO,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
6593,BLACK,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
6594,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,5206,ALBERTA,SINGLE,NONE
6595,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,755,MANITOBA,SINGLE,NATIVE SPIRITUA
6596,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
6597,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2723,QUEBEC,SINGLE,CATH NON-SPEC
6598,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,823,QUEBEC,SINGLE,MUSLIM
6599,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
6600,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1065,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
6601,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,3684,QUEBEC,SINGLE,CATH NON-SPEC
6602,WHITE,Non Indigenous,MALE,62,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,NONE
6603,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
6604,BLACK,Non Indigenous,MALE,52,Supervised,SR,DETERMINATE,2892,ALBERTA,SEPARATED,METHODIST CHRIS
6605,NORTH AMERICAN,Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,NATIVE SPIRITUA
6606,WHITE,Non Indigenous,MALE,63,Supervised,FP,DETERMINATE,1096,ONTARIO,SINGLE,CATHOLIC - ROMA
6607,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,2701,QUEBEC,COMMON LAW,CATH NON-SPEC
6608,WHITE,Non Indigenous,MALE,35,Supervised,DP,DETERMINATE,1423,ONTARIO,COMMON LAW,NONE
6609,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,2039,ONTARIO,MARRIED,CATHOLIC - ROMA
6610,WHITE,Non Indigenous,MALE,60,Incarcerated,,DETERMINATE,1095,QUEBEC,SINGLE,CATH NON-SPEC
6611,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,1065,ALBERTA,SINGLE,NOT STATED
6612,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,12811,QUEBEC,SINGLE,CATH NON-SPEC
6613,METIS,Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,BUDDHIST
6614,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,1384,QUEBEC,COMMON LAW,CATH NON-SPEC
6615,S. E. ASIAN,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1461,ALBERTA,MARRIED,CATHOLIC - ROMA
6616,WHITE,Non Indigenous,MALE,57,Supervised,DP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
6617,WHITE,Non Indigenous,MALE,32,Supervised,DP,DETERMINATE,1399,QUEBEC,SINGLE,CATH NON-SPEC
6618,WHITE,Non Indigenous,FEMALE,42,Incarcerated,,DETERMINATE,1795,QUEBEC,SINGLE,CATH NON-SPEC
6619,WHITE,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
6620,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1036,BRITISH COLUMBIA,SINGLE,NONE
6621,BLACK,Non Indigenous,MALE,19,Incarcerated,,DETERMINATE,1631,ONTARIO,COMMON LAW,MUSLIM
6622,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
6623,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,2680,SASKATCHEWAN,SINGLE,
6624,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,20820,ALBERTA,SEPARATED,ATHEIST
6625,WHITE,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,1360,QUEBEC,COMMON LAW,CATH NON-SPEC
6626,BLACK,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1492,ONTARIO,SINGLE,MUSLIM
6627,NORTH AMERICAN,Indigenous,MALE,42,Supervised,SR,DETERMINATE,3357,BRITISH COLUMBIA,MARRIED,NATIVE SPIRITUA
6628,INUIT,Indigenous,MALE,38,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,ANGLICAN(EPIS.
6629,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
6630,NORTH AMERICAN,Indigenous,MALE,46,Incarcerated,,DETERMINATE,1249,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
6631,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,DIVORCED,CATH NON-SPEC
6632,CHINESE,Non Indigenous,MALE,43,Supervised,SR,DETERMINATE,4809,ONTARIO,SINGLE,NONE
6633,WHITE,Non Indigenous,MALE,54,Supervised,SR,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
6634,WHITE,Non Indigenous,MALE,63,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
6635,NORTH AMERICAN,Indigenous,FEMALE,36,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NOT STATED
6636,WHITE,Non Indigenous,MALE,36,Supervised,DP,DETERMINATE,1338,ONTARIO,MARRIED,CHRI NON SPEC
6637,ARAB,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,1066,QUEBEC,COMMON LAW,MUSLIM
6638,METIS,Indigenous,FEMALE,68,Supervised,SR,DETERMINATE,2025,QUEBEC,WIDOW(ER),CATH NON-SPEC
6639,NORTH AMERICAN,Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CATHOLIC - ROMA
6640,SOUTH ASIAN,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,732,BRITISH COLUMBIA,SINGLE,MUSLIM
6641,WHITE,Non Indigenous,MALE,29,Supervised,DP,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
6642,WHITE,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,915,ONTARIO,SINGLE,NONE
6643,WHITE,Non Indigenous,MALE,61,Supervised,SR,DETERMINATE,2326,ALBERTA,SINGLE,ATHEIST
6644,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,DETERMINATE,915,ALBERTA,SINGLE,
6645,NORTH AMERICAN,Indigenous,FEMALE,38,Incarcerated,,DETERMINATE,759,ALBERTA,SEPARATED,MUSLIM
6646,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRI NON SPEC
6647,NORTH AMERICAN,Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
6648,WHITE,Non Indigenous,MALE,69,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
6649,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,CHRI NON SPEC
6650,WHITE,Non Indigenous,FEMALE,36,Supervised,LTSO,DETERMINATE,1400,QUEBEC,COMMON LAW,NOT STATED
6651,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,1277,ALBERTA,SINGLE,NONE
6652,WHITE,Non Indigenous,MALE,69,Incarcerated,,DETERMINATE,12155,QUEBEC,MARRIED,BUDDHIST
6653,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,GREEK ORTHODOX
6654,NORTH AMERICAN,Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
6655,WHITE,Non Indigenous,MALE,69,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
6656,METIS,Indigenous,MALE,44,Incarcerated,,DETERMINATE,851,MANITOBA,COMMON LAW,NONE
6657,WHITE,Non Indigenous,MALE,49,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
6658,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1002,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
6659,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
6660,NORTH AMERICAN,Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,
6661,WHITE,Non Indigenous,MALE,66,Supervised,FP,DETERMINATE,18262,ONTARIO,SINGLE,PRESBYTERIAN
6662,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
6663,WHITE,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,1096,NOVA SCOTIA,SINGLE,CHRI NON SPEC
6664,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,732,ALBERTA,SINGLE,NATIVE SPIRITUA
6665,WHITE,Non Indigenous,MALE,51,Supervised,LTSO,DETERMINATE,947,ONTARIO,SINGLE,PENTECOSTAL (4
6666,BLACK,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
6667,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,3805,ALBERTA,COMMON LAW,NATIVE SPIRITUA
6668,NORTH AMERICAN,Indigenous,MALE,55,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,NAT SPIRIT PROT
6669,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,2191,QUEBEC,SINGLE,BUDDHIST
