Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
2782,WHITE,Non Aboriginal,MALE,57,Incarcerated,,DETERMINATE,731,BRITISH COLUMBI,SEPARATED,CATH NON-SPEC
2783,WHITE,Non Aboriginal,MALE,64,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,MORMON (LATTER
2784,WHITE,Non Aboriginal,MALE,75,Supervised,SR,DETERMINATE,912,BRITISH COLUMBI,DIVORCED,PROT NON-SPEC
2785,WHITE,Non Aboriginal,FEMALE,74,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,ANGLICAN(EPIS.
2786,FIRST NATIONS,Aboriginal,FEMALE,21,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
2787,WHITE,Non Aboriginal,MALE,30,Supervised,SR-RES,DETERMINATE,1096,ONTARIO,COMMON LAW,JUDAISM
2788,WHITE,Non Aboriginal,MALE,35,Supervised,SR,DETERMINATE,843,ONTARIO,SINGLE,CATHOLIC - ROMA
2789,FIRST NATIONS,Aboriginal,MALE,31,Supervised,SR-RES,DETERMINATE,1096,ONTARIO,COMMON LAW,NATIVE SPIRITUA
2790,BLACK,Non Aboriginal,MALE,27,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,MUSLIM
2791,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,2741,ONTARIO,SINGLE,CATHOLIC - ROMA
2792,WHITE,Non Aboriginal,FEMALE,48,Incarcerated,,DETERMINATE,1096,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
2793,WHITE,Non Aboriginal,FEMALE,31,Incarcerated,,DETERMINATE,973,ONTARIO,SINGLE,NATIVE SPIRITUA
2794,BLACK,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,730,ONTARIO,COMMON LAW,CHRI NON SPEC
2795,ARAB,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,914,ONTARIO,SINGLE,MUSLIM
2796,FIRST NATIONS,Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1461,ONTARIO,SINGLE,CATHOLIC - NATI
2797,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
2798,WHITE,Non Aboriginal,MALE,58,Incarcerated,,DETERMINATE,2311,ONTARIO,SINGLE,PROT NON-SPEC
2799,WHITE,Non Aboriginal,MALE,37,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CATHOLIC - ROMA
2800,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,851,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2801,S. E. ASIAN,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1706,ONTARIO,SINGLE,MUSLIM
2802,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,1096,ONTARIO,SEPARATED,NONE
2803,WHITE,Non Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRI NON SPEC
2804,BLACK,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,974,ONTARIO,COMMON LAW,NONE
2805,BLACK,Non Aboriginal,MALE,28,Supervised,DP,DETERMINATE,1280,ONTARIO,COMMON LAW,NONE
2806,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CHRI NON SPEC
2807,ARAB/WEST ASIAN,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1185,ONTARIO,SINGLE,MUSLIM
2808,,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1550,ONTARIO,UNKNOWN,
2809,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2810,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,UNITED CHURCH
2811,ASI-E/SOUTHEAST,Non Aboriginal,MALE,21,Supervised,SR-RES,DETERMINATE,1096,ONTARIO,SINGLE,MUSLIM
2812,WHITE,Non Aboriginal,FEMALE,83,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,PROT NON-SPEC
2813,WHITE,Non Aboriginal,MALE,45,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,NOT STATED
2814,WHITE,Non Aboriginal,MALE,48,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
2815,WHITE,Non Aboriginal,MALE,74,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,
2816,FIRST NATIONS,Aboriginal,MALE,33,Supervised,DP,DETERMINATE,2495,BRITISH COLUMBI,COMMON LAW,NONE
2817,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,OTHER
2818,WHITE,Non Aboriginal,MALE,65,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,
2819,METIS,Aboriginal,MALE,57,Supervised,FP-RES,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
2820,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1645,BRITISH COLUMBI,SINGLE,CATHOLIC - ROMA
2821,WHITE,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,2056,BRITISH COLUMBI,COMMON LAW,NONE
2822,S. E. ASIAN,Non Aboriginal,FEMALE,33,Incarcerated,,DETERMINATE,2342,ONTARIO,COMMON LAW,NONE
2823,BLACK,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,3043,ONTARIO,SINGLE,CATHOLIC - ROMA
2824,WHITE,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,1689,ONTARIO,SINGLE,CATHOLIC - ROMA
2825,S. E. ASIAN,Non Aboriginal,FEMALE,29,Supervised,SR,DETERMINATE,914,ONTARIO,SINGLE,CHRI NON SPEC
2826,BLACK,Non Aboriginal,MALE,31,Supervised,SR,DETERMINATE,853,ONTARIO,COMMON LAW,CHRI NON SPEC
2827,WHITE,Non Aboriginal,MALE,77,Supervised,SR,DETERMINATE,731,ONTARIO,WIDOW(ER),LUTHERAN
2828,BLACK,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1096,ONTARIO,COMMON LAW,CHRI NON SPEC
2829,S. E. ASIAN,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,762,ONTARIO,SINGLE,CHRI NON SPEC
2830,WHITE,Non Aboriginal,MALE,38,Incarcerated,,DETERMINATE,1131,ONTARIO,SINGLE,NONE
2831,BLACK,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1706,ONTARIO,COMMON LAW,MUSLIM
2832,WHITE,Non Aboriginal,MALE,46,Incarcerated,,DETERMINATE,3380,ONTARIO,WIDOW(ER),CHRI NON SPEC
2833,WHITE,Non Aboriginal,MALE,24,Supervised,SR,DETERMINATE,915,ONTARIO,COMMON LAW,NONE
2834,FIRST NATIONS,Aboriginal,MALE,33,Supervised,SR-RES,DETERMINATE,731,ONTARIO,SINGLE,ANGLICAN(EPIS.
2835,WHITE,Non Aboriginal,MALE,54,Supervised,SR,DETERMINATE,1216,ONTARIO,COMMON LAW,LUTHERAN
2836,WHITE,Non Aboriginal,FEMALE,36,Supervised,SR-RES,DETERMINATE,731,ONTARIO,SINGLE,NONE
2837,BLACK,Non Aboriginal,FEMALE,28,Supervised,FP,DETERMINATE,1674,ONTARIO,SINGLE,CHRISTIAN & MIS
2838,WHITE,Non Aboriginal,MALE,24,Supervised,DP,DETERMINATE,731,ONTARIO,COMMON LAW,NONE
2839,WHITE,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CATHOLIC - ROMA
2840,WHITE,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,731,ONTARIO,DIVORCED,PROT NON-SPEC
2841,S. E. ASIAN,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,2009,ONTARIO,MARRIED,BUDDHIST
2842,METIS,Aboriginal,MALE,31,Supervised,SR,DETERMINATE,731,ONTARIO,SINGLE,NONE
2843,LATIN AMERICAN,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,3513,ONTARIO,COMMON LAW,
2844,BLACK,Non Aboriginal,FEMALE,36,Supervised,DP,DETERMINATE,912,ONTARIO,SINGLE,NONE
2845,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,912,ONTARIO,SINGLE,CHRI NON SPEC
2846,WHITE,Non Aboriginal,MALE,27,Supervised,DP,DETERMINATE,2131,ONTARIO,COMMON LAW,NONE
2847,WHITE,Non Aboriginal,MALE,39,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NONE
2848,FIRST NATIONS,Aboriginal,MALE,60,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,ATHEIST
2849,FIRST NATIONS,Aboriginal,MALE,46,Supervised,SR-RES,DETERMINATE,3693,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
2850,WHITE,Non Aboriginal,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
2851,WHITE,Non Aboriginal,MALE,43,Supervised,DP,DETERMINATE,7412,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
2852,FIRST NATIONS,Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1064,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
2853,SOUTH ASIAN,Non Aboriginal,MALE,46,Incarcerated,,DETERMINATE,4383,BRITISH COLUMBI,MARRIED,SIKH
2854,WHITE,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1491,BRITISH COLUMBI,UNKNOWN,
2855,WHITE,Non Aboriginal,MALE,42,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
2856,WHITE,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NONE
2857,WHITE,Non Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,CATH NON-SPEC
2858,EUROPEAN FRENCH,Non Aboriginal,MALE,44,Supervised,FP,DETERMINATE,5113,BRITISH COLUMBI,MARRIED,OTHER
2859,WHITE,Non Aboriginal,MALE,72,Supervised,FP,DETERMINATE,4383,BRITISH COLUMBI,WIDOW(ER),NONE
2860,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,784,ONTARIO,SINGLE,CATHOLIC - ROMA
2861,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,1328,ONTARIO,SINGLE,MUSLIM
2862,BLACK,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,3401,ONTARIO,SINGLE,MUSLIM
2863,SOUTH ASIAN,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,MUSLIM
2864,WHITE,Non Aboriginal,MALE,38,Incarcerated,,DETERMINATE,1421,ONTARIO,MARRIED,NONE
2865,WHITE,Non Aboriginal,MALE,25,Supervised,SR,DETERMINATE,856,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2866,S. E. ASIAN,Non Aboriginal,MALE,55,Supervised,SR,DETERMINATE,731,ONTARIO,MARRIED,BUDDHIST
2867,WHITE,Non Aboriginal,MALE,28,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2868,BLACK,Non Aboriginal,MALE,34,Supervised,FP,DETERMINATE,1614,ONTARIO,MARRIED,ANGLICAN(EPIS.
2869,ARAB/WEST ASIAN,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1325,ONTARIO,SINGLE,MUSLIM
2870,WHITE,Non Aboriginal,MALE,47,Incarcerated,,DETERMINATE,2511,ONTARIO,COMMON LAW,NONE
2871,WHITE,Non Aboriginal,MALE,31,Supervised,FP,DETERMINATE,912,ONTARIO,SINGLE,CATHOLIC - ROMA
2872,S. E. ASIAN,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,823,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2873,SOUTH ASIAN,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,881,ONTARIO,SINGLE,HINDU
2874,BLACK,Non Aboriginal,MALE,21,Supervised,SR,DETERMINATE,898,ONTARIO,SINGLE,MUSLIM
2875,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1402,ONTARIO,SEPARATED,CATHOLIC - ROMA
2876,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1767,ONTARIO,SINGLE,NONE
2877,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,2000,ONTARIO,SINGLE,NONE
2878,BLACK,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1734,ONTARIO,COMMON LAW,CHRISTIAN REFOR
2879,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1244,ONTARIO,SEPARATED,BAPTIST
2880,ASIAN-WEST,Non Aboriginal,FEMALE,23,Supervised,DP,DETERMINATE,774,ONTARIO,SINGLE,MUSLIM
2881,WHITE,Non Aboriginal,MALE,58,Supervised,DP,DETERMINATE,2649,BRITISH COLUMBI,DIVORCED,CATHOLIC - ROMA
2882,SOUTH ASIAN,Non Aboriginal,MALE,27,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,OTHER
2883,WHITE,Non Aboriginal,MALE,33,Supervised,SR,DETERMINATE,2115,BRITISH COLUMBI,SINGLE,BUDDHIST
2884,WHITE,Non Aboriginal,MALE,39,Supervised,SR-RES,DETERMINATE,1857,BRITISH COLUMBI,SINGLE,NONE
2885,WHITE,Non Aboriginal,MALE,58,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,
2886,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,881,BRITISH COLUMBI,SINGLE,CHRI NON SPEC
2887,WHITE,Non Aboriginal,MALE,32,Supervised,SR,DETERMINATE,731,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
2888,FIRST NATIONS,Aboriginal,MALE,26,Supervised,FP,DETERMINATE,1006,BRITISH COLUMBI,SINGLE,CHRI NON SPEC
2889,S. E. ASIAN,Non Aboriginal,MALE,33,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,BUDDHIST
2890,WHITE,Non Aboriginal,MALE,76,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,PROT NON-SPEC
2891,METIS,Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,PROT NON-SPEC
2892,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1140,ONTARIO,SINGLE,CATHOLIC - ROMA
2893,BLACK,Non Aboriginal,MALE,42,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN REFOR
2894,BLACK,Non Aboriginal,MALE,46,Incarcerated,,DETERMINATE,913,ONTARIO,SINGLE,NONE
2895,WHITE,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,1095,ONTARIO,SEPARATED,CATHOLIC - ROMA
2896,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,CHRI NON SPEC
2897,CHINESE,Non Aboriginal,MALE,47,Incarcerated,,DETERMINATE,1126,ONTARIO,SINGLE,BUDDHIST
2898,BLACK,Non Aboriginal,MALE,35,Supervised,SR,DETERMINATE,1020,ONTARIO,COMMON LAW,NONE
2899,BLACK,Non Aboriginal,MALE,49,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,NONE
2900,WHITE,Non Aboriginal,MALE,30,Supervised,SR,DETERMINATE,731,ONTARIO,SEPARATED,PENTECOSTAL ASS
2901,WHITE,Non Aboriginal,MALE,69,Supervised,DP,DETERMINATE,1461,ONTARIO,DIVORCED,PROT NON-SPEC
2902,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1740,ONTARIO,COMMON LAW,NONE
2903,WHITE,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,2922,ONTARIO,SINGLE,NONE
2904,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1065,ONTARIO,SINGLE,PROT NON-SPEC
2905,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1546,ONTARIO,COMMON LAW,CHRI NON SPEC
2906,WHITE,Non Aboriginal,MALE,71,Supervised,SR,DETERMINATE,1280,ONTARIO,MARRIED,PROT NON-SPEC
2907,BLACK,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,2192,ONTARIO,COMMON LAW,CHRI NON SPEC
2908,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1060,ONTARIO,SINGLE,CATHOLIC - ROMA
2909,BLACK,Non Aboriginal,MALE,23,Supervised,SR-RES,DETERMINATE,731,ONTARIO,COMMON LAW,RASTAFARIAN
2910,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,1035,ONTARIO,MARRIED,PENTECOSTAL ASS
2911,KOREAN,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,LUTHERAN
2912,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,NONE
2913,WHITE,Non Aboriginal,FEMALE,38,Supervised,DP,DETERMINATE,913,ONTARIO,MARRIED,ANGLICAN(EPIS.
2914,WHITE,Non Aboriginal,MALE,49,Supervised,SR,DETERMINATE,2191,ONTARIO,MARRIED,PAGAN
2915,WHITE,Non Aboriginal,MALE,58,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
2916,WHITE,Non Aboriginal,MALE,50,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,NONE
2917,FIRST NATIONS,Aboriginal,MALE,36,Supervised,SR,DETERMINATE,1096,BRITISH COLUMBI,SINGLE,NATIVE SPIRITUA
2918,METIS,Aboriginal,MALE,60,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,WIDOW(ER),
2919,WHITE,Non Aboriginal,MALE,60,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,PROT NON-SPEC
2920,WHITE,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,OTHER
2921,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,PRESBYTERIAN
2922,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
2923,FIRST NATIONS,Aboriginal,MALE,34,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NATIVE SPIRITUA
2924,WHITE,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,OTHER
2925,EAST INDIAN,Non Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,SIKH
2926,FIRST NATIONS,Aboriginal,MALE,61,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
2927,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1838,ONTARIO,COMMON LAW,NONE
2928,ARAB/WEST ASIAN,Non Aboriginal,MALE,51,Supervised,SR,DETERMINATE,913,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2929,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1095,ONTARIO,COMMON LAW,NONE
2930,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,3074,ONTARIO,COMMON LAW,MUSLIM
2931,WHITE,Non Aboriginal,MALE,38,Supervised,SR,DETERMINATE,1150,ONTARIO,COMMON LAW,NONE
2932,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,15114,ONTARIO,COMMON LAW,CATH NON-SPEC
2933,SOUTH ASIAN,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,4383,ONTARIO,SINGLE,MUSLIM
2934,WHITE,Non Aboriginal,MALE,27,Supervised,FP,DETERMINATE,806,ONTARIO,COMMON LAW,CHRI NON SPEC
2935,BLACK,Non Aboriginal,FEMALE,26,Incarcerated,,DETERMINATE,1827,ONTARIO,SINGLE,ANGLICAN(EPIS.
2936,S. E. ASIAN,Non Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,1096,ONTARIO,SINGLE,NONE
2937,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,1826,ONTARIO,MARRIED,NONE
2938,WHITE,Non Aboriginal,MALE,47,Supervised,DP,DETERMINATE,1338,ONTARIO,SEPARATED,CHRISTIAN REFOR
2939,WHITE,Non Aboriginal,MALE,24,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
2940,BLACK,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,851,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2941,BLACK,Non Aboriginal,MALE,29,Supervised,DP,DETERMINATE,897,ONTARIO,COMMON LAW,CHRI NON SPEC
2942,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1308,ONTARIO,COMMON LAW,NONE
2943,SOUTH ASIAN,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,3926,ONTARIO,MARRIED,SIKH
2944,SOUTH ASIAN,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,1096,ONTARIO,DIVORCED,HINDU
2945,ARAB/WEST ASIAN,Non Aboriginal,MALE,51,Supervised,DP,DETERMINATE,1461,ONTARIO,COMMON LAW,MUSLIM
2946,FIRST NATIONS,Aboriginal,MALE,27,Supervised,SR,DETERMINATE,914,ONTARIO,COMMON LAW,NATIVE SPIRITUA
2947,BLACK,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,3288,ONTARIO,SINGLE,CATHOLIC - ROMA
2948,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1462,ONTARIO,COMMON LAW,NATIVE SPIRITUA
2949,ARAB/WEST ASIAN,Non Aboriginal,MALE,22,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,MUSLIM
2950,BLACK,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,1206,ONTARIO,MARRIED,CATHOLIC - ROMA
2951,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,CATHOLIC - ROMA
2952,LATIN AMERICAN,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,2192,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
2953,FIRST NATIONS,Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1979,BRITISH COLUMBI,SINGLE,NONE
2954,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,913,BRITISH COLUMBI,SINGLE,CHRI NON SPEC
2955,WHITE,Non Aboriginal,MALE,55,Supervised,SR-RES,DETERMINATE,2192,BRITISH COLUMBI,WIDOW(ER),PROT NON-SPEC
2956,SOUTH ASIAN,Non Aboriginal,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,OTHER
2957,FIRST NATIONS,Aboriginal,MALE,65,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
2958,FIRST NATIONS,Aboriginal,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
2959,S. E. ASIAN,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1095,BRITISH COLUMBI,COMMON LAW,SIKH
2960,WHITE,Non Aboriginal,MALE,65,Supervised,FP,DETERMINATE,3287,BRITISH COLUMBI,MARRIED,UNITED CHURCH
2961,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,1719,BRITISH COLUMBI,COMMON LAW,NONE
2962,WHITE,Non Aboriginal,MALE,62,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,
2963,S. E. ASIAN,Non Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,SIKH
2964,WHITE,Non Aboriginal,MALE,24,Supervised,SR,DETERMINATE,1096,ONTARIO,COMMON LAW,NATIVE SPIRITUA
2965,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,3211,ONTARIO,SINGLE,CATHOLIC - ROMA
2966,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1467,ONTARIO,COMMON LAW,OTHER
2967,FIRST NATIONS,Aboriginal,MALE,28,Supervised,SR,DETERMINATE,731,ONTARIO,DIVORCED,NATIVE SPIRITUA
2968,ARAB/WEST ASIAN,Non Aboriginal,MALE,22,Supervised,SR,DETERMINATE,1035,ONTARIO,SINGLE,MUSLIM
2969,WHITE,Non Aboriginal,MALE,26,Supervised,SR,DETERMINATE,995,ONTARIO,SINGLE,ATHEIST
2970,BLACK,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,3715,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2971,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,2922,ONTARIO,COMMON LAW,LUTHERAN
2972,WHITE,Non Aboriginal,MALE,71,Incarcerated,,DETERMINATE,2557,ONTARIO,DIVORCED,UNITED CHURCH
2973,BLACK,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,3775,ONTARIO,COMMON LAW,MUSLIM
2974,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,1157,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2975,WHITE,Non Aboriginal,MALE,28,Supervised,SR-RES,DETERMINATE,1461,ONTARIO,COMMON LAW,MUSLIM
2976,WHITE,Non Aboriginal,MALE,64,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,BAPTIST
2977,ARAB,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,730,ONTARIO,MARRIED,MUSLIM
2978,METIS,Aboriginal,MALE,34,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2979,WHITE,Non Aboriginal,MALE,21,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
2980,BLACK,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CHRI NON SPEC
2981,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CATHOLIC - ROMA
2982,WHITE,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,NONE
2983,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,1003,ONTARIO,SINGLE,NONE
2984,WHITE,Non Aboriginal,MALE,48,Supervised,SR,DETERMINATE,731,ONTARIO,COMMON LAW,CHRI NON SPEC
2985,BLACK,Non Aboriginal,MALE,39,Supervised,SR,DETERMINATE,1096,ONTARIO,COMMON LAW,NONE
2986,BLACK,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1605,ONTARIO,SINGLE,CHRISTIAN REFOR
2987,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,730,ONTARIO,COMMON LAW,NONE
