Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
2578,NORTH AMERICAN,Indigenous,MALE,34,Incarcerated,,DETERMINATE,731,ALBERTA,COMMON LAW,CATH NON-SPEC
2579,WHITE,Non Indigenous,MALE,26,Supervised,DP,DETERMINATE,1898,ALBERTA,COMMON LAW,NOT STATED
2580,ASIAN-WEST,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1157,ONTARIO,SINGLE,NONE
2581,,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1340,QUEBEC,UNKNOWN,
2582,NORTH AMERICAN,Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
2583,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,932,QUEBEC,SINGLE,CATH NON-SPEC
2584,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
2585,BLACK,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,853,ONTARIO,SINGLE,MUSLIM
2586,,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,SINGLE,
2587,METIS,Indigenous,MALE,23,Incarcerated,,DETERMINATE,732,BRITISH COLUMBIA,SINGLE,NONE
2588,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ATHEIST
2589,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,NONE
2590,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1797,BRITISH COLUMBIA,COMMON LAW,NONE
2591,BLACK,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
2592,WHITE,Non Indigenous,MALE,72,Incarcerated,,DETERMINATE,1796,ONTARIO,DIVORCED,JUDAISM
2593,S. E. ASIAN,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2434,ONTARIO,SINGLE,NONE
2594,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
2595,WHITE,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,912,ALBERTA,SINGLE,NONE
2596,WHITE,Non Indigenous,MALE,71,Supervised,FP,DETERMINATE,3653,QUEBEC,COMMON LAW,CATH NON-SPEC
2597,BLACK,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1979,ONTARIO,COMMON LAW,MUSLIM
2598,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,PROT NON-SPEC
2599,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,BUDDHIST
2600,NORTH AMERICAN,Indigenous,MALE,20,Supervised,SR,DETERMINATE,730,MANITOBA,SINGLE,NATIVE SPIRITUA
2601,WHITE,Non Indigenous,MALE,43,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ATHEIST
2602,BLACK,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRI NON SPEC
2603,NORTH AMERICAN,Indigenous,MALE,39,Supervised,SR,DETERMINATE,1398,ALBERTA,SINGLE,
2604,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,731,BRITISH COLUMBIA,MARRIED,NONE
2605,NORTH AMERICAN,Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
2606,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,3896,QUEBEC,COMMON LAW,CATH NON-SPEC
2607,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,851,ONTARIO,COMMON LAW,NONE
2608,BLACK,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,2862,ONTARIO,SINGLE,RASTAFARIAN
2609,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2465,ALBERTA,COMMON LAW,OTHER
2610,WHITE,Non Indigenous,MALE,34,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
2611,BLACK,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,1187,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
2612,WHITE,Non Indigenous,MALE,36,Supervised,FP,DETERMINATE,912,ONTARIO,SINGLE,ANGLICAN(EPIS.
2613,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1549,MANITOBA,SINGLE,NATIVE SPIRITUA
2614,METIS,Indigenous,MALE,51,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,NONE
2615,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1096,ONTARIO,COMMON LAW,CATH NON-SPEC
2616,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,SINGLE,NONE
2617,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,821,QUEBEC,UNKNOWN,CATH NON-SPEC
2618,WHITE,Non Indigenous,FEMALE,47,Incarcerated,,DETERMINATE,2442,QUEBEC,SEPARATED,CATH NON-SPEC
2619,METIS,Indigenous,MALE,26,Incarcerated,,DETERMINATE,974,MANITOBA,SINGLE,NATIVE SPIRITUA
2620,WHITE,Non Indigenous,MALE,57,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,PROT NON-SPEC
2621,WHITE,Non Indigenous,MALE,30,Supervised,FP,DETERMINATE,791,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
2622,WHITE,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,730,ONTARIO,SINGLE,NONE
2623,NORTH AMERICAN,Indigenous,MALE,46,Incarcerated,,DETERMINATE,1644,ALBERTA,SINGLE,NATIVE SPIRITUA
2624,WHITE,Non Indigenous,FEMALE,78,Supervised,DP,INDETERMINATE,0,QUEBEC,UNKNOWN,CATH NON-SPEC
2625,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
2626,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,930,QUEBEC,COMMON LAW,CATH NON-SPEC
2627,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,3653,ONTARIO,SINGLE,NONE
2628,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CHRISTIAN REFOR
2629,BLACK,Non Indigenous,FEMALE,44,Supervised,FP,DETERMINATE,2374,ONTARIO,SINGLE,PENTECOSTAL ASS
2630,METIS,Indigenous,MALE,44,Incarcerated,,DETERMINATE,1139,QUEBEC,COMMON LAW,CATH NON-SPEC
2631,WHITE,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
2632,NORTH AMERICAN,Indigenous,MALE,21,Incarcerated,,DETERMINATE,1188,NEW BRUNSWICK,SINGLE,
2633,WHITE,Non Indigenous,MALE,39,Supervised,FP,DETERMINATE,1095,ALBERTA,COMMON LAW,CATHOLIC - ROMA
2634,BLACK,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,730,ONTARIO,COMMON LAW,CHRISTIAN REFOR
2635,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
2636,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,730,ONTARIO,SINGLE,NONE
2637,CHINESE,Non Indigenous,MALE,62,Incarcerated,,DETERMINATE,3151,BRITISH COLUMBIA,MARRIED,NONE
2638,WHITE,Non Indigenous,MALE,45,Supervised,DP,DETERMINATE,1246,MANITOBA,DIVORCED,CHRISTIAN REFOR
2639,FILIPINO,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,730,ALBERTA,SINGLE,CATH NON-SPEC
2640,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,CATHOLIC - ROMA
2641,NORTH AMERICAN,Indigenous,MALE,19,Incarcerated,,DETERMINATE,855,ALBERTA,UNKNOWN,
2642,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
2643,WHITE,Non Indigenous,FEMALE,59,Incarcerated,,DETERMINATE,1674,ONTARIO,SEPARATED,UNITED CHURCH
2644,BLACK,Non Indigenous,MALE,24,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
2645,WHITE,Non Indigenous,MALE,85,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
2646,LATIN AMERICAN,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1719,ONTARIO,SINGLE,NONE
2647,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,DETERMINATE,2617,QUEBEC,COMMON LAW,CATH NON-SPEC
2648,WHITE,Non Indigenous,MALE,49,Supervised,FP,DETERMINATE,995,NOVA SCOTIA,MARRIED,NOT STATED
2649,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,MANITOBA,SINGLE,CATHOLIC - ROMA
2650,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1430,ALBERTA,SINGLE,
2651,WHITE,Non Indigenous,MALE,76,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,BAPTIST
2652,WHITE,Non Indigenous,MALE,40,Supervised,DP,DETERMINATE,1035,BRITISH COLUMBIA,SINGLE,NONE
2653,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,2922,QUEBEC,COMMON LAW,CATH NON-SPEC
2654,INUIT,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1216,QUEBEC,SINGLE,ANGLICAN(EPIS.
2655,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CHRI NON SPEC
2656,NORTH AMERICAN,Indigenous,MALE,37,Incarcerated,,DETERMINATE,2207,ONTARIO,MARRIED,NATIVE SPIRITUA
2657,WHITE,Non Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,MUSLIM
2658,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,1542,SASKATCHEWAN,COMMON LAW,NATIVE SPIRITUA
2659,INUIT,Indigenous,MALE,40,Incarcerated,,DETERMINATE,1537,ONTARIO,COMMON LAW,
2660,WHITE,Non Indigenous,MALE,58,Supervised,DP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
2661,ASIAN-SOUTH,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,2644,ONTARIO,SINGLE,CHRISTIAN REFOR
2662,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,3700,QUEBEC,SINGLE,CATH NON-SPEC
2663,WHITE,Non Indigenous,MALE,20,Supervised,SR,DETERMINATE,973,NOVA SCOTIA,SINGLE,
2664,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
2665,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1217,MANITOBA,COMMON LAW,NATIVE SPIRITUA
2666,WHITE,Non Indigenous,MALE,49,Supervised,FP,DETERMINATE,1826,NFLD AND LAB,SINGLE,CATH NON-SPEC
2667,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1917,QUEBEC,UNKNOWN,CATH NON-SPEC
2668,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,5403,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
2669,WHITE,Non Indigenous,MALE,34,Supervised,DP,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
2670,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,PENTECOSTAL (4
2671,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,WICCA
2672,NORTH AMERICAN,Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,MARRIED,NOT STATED
2673,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,3837,BRITISH COLUMBIA,SINGLE,NONE
2674,METIS,Indigenous,MALE,31,Incarcerated,,DETERMINATE,2373,ALBERTA,COMMON LAW,CATH NON-SPEC
2675,WHITE,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,1232,QUEBEC,SINGLE,CATH NON-SPEC
2676,METIS,Indigenous,MALE,40,Supervised,FP,DETERMINATE,1827,QUEBEC,COMMON LAW,ATHEIST
2677,S. E. ASIAN,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1461,ALBERTA,SINGLE,CATHOLIC - ROMA
2678,WHITE,Non Indigenous,MALE,85,Supervised,FP,DETERMINATE,1095,QUEBEC,MARRIED,CATH NON-SPEC
2679,WHITE,Non Indigenous,MALE,76,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
2680,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,2192,ALBERTA,SINGLE,NONE
2681,WHITE,Non Indigenous,MALE,69,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
2682,WHITE,Non Indigenous,MALE,73,Incarcerated,,DETERMINATE,2618,ONTARIO,SEPARATED,CATHOLIC - ROMA
2683,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,2163,QUEBEC,COMMON LAW,CATH NON-SPEC
2684,NORTH AMERICAN,Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,SALVATION ARMY
2685,BLACK,Non Indigenous,MALE,71,Incarcerated,,DETERMINATE,7305,ALBERTA,MARRIED,CATH NON-SPEC
2686,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1277,QUEBEC,COMMON LAW,CATH NON-SPEC
2687,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1185,ALBERTA,SINGLE,CATHOLIC - ROMA
2688,BLACK,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1157,ONTARIO,SINGLE,CATHOLIC - ROMA
2689,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,945,QUEBEC,SINGLE,CATH NON-SPEC
2690,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CATHOLIC - ROMA
2691,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1428,ALBERTA,SINGLE,NONE
2692,WHITE,Non Indigenous,MALE,45,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,PROT NON-SPEC
2693,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,1094,SASKATCHEWAN,UNKNOWN,
2694,WHITE,Non Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
2695,WHITE,Non Indigenous,MALE,58,Incarcerated,,INDETERMINATE,0,ALBERTA,DIVORCED,ANGLICAN(EPIS.
2696,WHITE,Non Indigenous,FEMALE,33,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
2697,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,1095,QUEBEC,SEPARATED,CATH NON-SPEC
2698,BLACK,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,MUSLIM
2699,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,3195,BRITISH COLUMBIA,MARRIED,NONE
2700,NORTH AMERICAN,Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,CATH NON-SPEC
2701,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,2168,QUEBEC,DIVORCED,CATH NON-SPEC
2702,WHITE,Non Indigenous,MALE,50,Supervised,LTSO,DETERMINATE,1167,BRITISH COLUMBIA,SEPARATED,OTHER
2703,BLACK,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,3808,ONTARIO,MARRIED,PENTECOSTAL ASS
2704,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,NOT STATED
2705,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1233,ONTARIO,MARRIED,CHRI NON SPEC
2706,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,992,QUEBEC,COMMON LAW,CATH NON-SPEC
2707,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,912,ALBERTA,SINGLE,CATH NON-SPEC
2708,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,4080,BRITISH COLUMBIA,COMMON LAW,NONE
2709,METIS,Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
2710,ARAB,Non Indigenous,MALE,54,Supervised,SR,DETERMINATE,730,ONTARIO,MARRIED,MUSLIM
2711,NORTH AMERICAN,Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NONE
2712,NORTH AMERICAN,Indigenous,MALE,19,Incarcerated,,DETERMINATE,2100,ALBERTA,SINGLE,NONE
2713,BLACK,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,1110,NOVA SCOTIA,SINGLE,ATHEIST
2714,BLACK,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1103,QUEBEC,MARRIED,CATH NON-SPEC
2715,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,927,QUEBEC,MARRIED,ANGLICAN(EPIS.
2716,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1218,ONTARIO,COMMON LAW,NONE
2717,NORTH AMERICAN,Indigenous,MALE,24,Supervised,SR,DETERMINATE,2557,SASKATCHEWAN,COMMON LAW,NONE
2718,WHITE,Non Indigenous,MALE,41,Supervised,DP,DETERMINATE,835,NFLD AND LAB,COMMON LAW,CATHOLIC - ROMA
2719,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
2720,WHITE,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,805,ONTARIO,SINGLE,CATHOLIC - ROMA
2721,NORTH AMERICAN,Indigenous,FEMALE,32,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
2722,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,5113,QUEBEC,COMMON LAW,CATH NON-SPEC
2723,NORTH AMERICAN,Indigenous,MALE,42,Incarcerated,,DETERMINATE,967,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
2724,ARAB,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1005,ONTARIO,SINGLE,MUSLIM
2725,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
2726,WHITE,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,1095,QUEBEC,COMMON LAW,
2727,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1415,ONTARIO,SINGLE,NONE
2728,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1096,MANITOBA,SINGLE,NATIVE SPIRITUA
2729,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,8903,QUEBEC,COMMON LAW,CATH NON-SPEC
2730,NORTH AMERICAN,Indigenous,MALE,47,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
2731,NORTH AMERICAN,Indigenous,FEMALE,27,Incarcerated,,DETERMINATE,2398,ALBERTA,SINGLE,NATIVE SPIRITUA
2732,BLACK,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1735,ONTARIO,COMMON LAW,MUSLIM
2733,ARAB/WEST ASIAN,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1267,BRITISH COLUMBIA,MARRIED,MUSLIM
2734,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
2735,INUIT,Indigenous,MALE,23,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,NONE
2736,WHITE,Non Indigenous,MALE,27,Supervised,FP,DETERMINATE,966,SASKATCHEWAN,UNKNOWN,
2737,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,852,ONTARIO,SINGLE,CHRI NON SPEC
2738,METIS,Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
2739,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,883,ALBERTA,SINGLE,MUSLIM
2740,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,920,QUEBEC,COMMON LAW,CATH NON-SPEC
2741,BLACK,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,2130,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
2742,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,4932,BRITISH COLUMBIA,MARRIED,OTHER
2743,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,1253,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
2744,WHITE,Non Indigenous,MALE,69,Supervised,SR,DETERMINATE,5479,ALBERTA,COMMON LAW,CATHOLIC - ROMA
2745,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,2710,BRITISH COLUMBIA,SINGLE,NONE
2746,WHITE,Non Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
2747,WHITE,Non Indigenous,MALE,28,Supervised,DP,DETERMINATE,914,QUEBEC,COMMON LAW,CATH NON-SPEC
2748,BLACK,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,1827,ONTARIO,SINGLE,CHRI NON SPEC
2749,ASI-E/SOUTHEAST,Non Indigenous,MALE,21,Supervised,DP,DETERMINATE,1096,ONTARIO,COMMON LAW,MUSLIM
2750,WHITE,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
2751,WHITE,Non Indigenous,MALE,54,Supervised,FP,DETERMINATE,2557,ONTARIO,COMMON LAW,GREEK ORTHODOX
2752,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,1164,BRITISH COLUMBIA,COMMON LAW,NONE
2753,LATIN AMERICAN,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,1461,BRITISH COLUMBIA,SINGLE,NONE
2754,WHITE,Non Indigenous,MALE,50,Supervised,SR,DETERMINATE,2376,ONTARIO,DIVORCED,NONE
2755,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
2756,NORTH AMERICAN,Indigenous,MALE,41,Supervised,SR,DETERMINATE,791,SASKATCHEWAN,COMMON LAW,
2757,WHITE,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,5113,ONTARIO,SINGLE,NONE
2758,INUIT,Indigenous,FEMALE,31,Supervised,SR,DETERMINATE,1613,ONTARIO,SINGLE,ANGLICAN(EPIS.
2759,BLACK,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,2191,ONTARIO,SINGLE,CHRISTIAN REFOR
2760,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,CATH NON-SPEC
2761,BLACK,Non Indigenous,FEMALE,26,Incarcerated,,DETERMINATE,1867,ONTARIO,SINGLE,CHRI NON SPEC
2762,FILIPINO,Non Indigenous,MALE,36,Supervised,FP,DETERMINATE,1461,MANITOBA,SINGLE,NONE
2763,WHITE,Non Indigenous,FEMALE,60,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,PROT NON-SPEC
2764,WHITE,Non Indigenous,MALE,74,Incarcerated,,DETERMINATE,1461,ONTARIO,WIDOW(ER),PROT NON-SPEC
2765,,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1391,QUEBEC,COMMON LAW,
2766,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1246,NEW BRUNSWICK,SINGLE,NOT STATED
2767,SOUTH ASIAN,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,5388,ONTARIO,MARRIED,SIKH
2768,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,3591,ONTARIO,COMMON LAW,ATHEIST
2769,WHITE,Non Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,NAT SPIRIT PROT
2770,WHITE,Non Indigenous,MALE,44,Supervised,LTSO,DETERMINATE,2922,BRITISH COLUMBIA,SINGLE,NONE
2771,NORTH AMERICAN,Indigenous,MALE,20,Incarcerated,,DETERMINATE,1734,MANITOBA,COMMON LAW,NATIVE SPIRITUA
2772,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,860,BRITISH COLUMBIA,SINGLE,ATHEIST
2773,BLACK,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,730,ONTARIO,COMMON LAW,CATH NON-SPEC
2774,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,821,ONTARIO,SINGLE,ATHEIST
2775,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,2556,QUEBEC,COMMON LAW,CATH NON-SPEC
2776,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
2777,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,730,BRITISH COLUMBIA,SEPARATED,NONE
2778,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,1827,ALBERTA,COMMON LAW,BAPTIST
2779,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1916,ONTARIO,DIVORCED,JUDAISM
2780,METIS,Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
2781,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,730,NEW BRUNSWICK,COMMON LAW,
2782,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,3554,BRITISH COLUMBIA,SINGLE,NONE
2783,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,OTHER
2784,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,PROT NON-SPEC
2785,WHITE,Non Indigenous,MALE,51,Supervised,SR,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
2786,WHITE,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,963,QUEBEC,UNKNOWN,CATH NON-SPEC
2787,ARAB/WEST ASIAN,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,983,ONTARIO,SINGLE,MUSLIM
2788,BLACK,Non Indigenous,MALE,45,Supervised,SR,DETERMINATE,2192,BRITISH COLUMBIA,DIVORCED,OTHER
2789,METIS,Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
